cliente_id,tipo_suscripcion,pago_mensual,estado_suscripcion
1525,,87.77,Cancelada
1756,Premium,44.35,Activa
2081,Premium,77.03,Activa
938,Pro,49.77,Activa
4217,Pro,27.14,Activa
732,Pro,27.9,Activa
2897,Premium,42.75,Cancelada
2196,Básica,15.59,Activa
2354,Premium,21.89,Activa
1864,Básica,52.56,Cancelada
625,Pro,95.62,Activa
2473,Básica,59.88,Cancelada
2392,Premium,43.81,Cancelada
4416,,28.06,Cancelada
4244,Premium,23.61,Activa
3576,Básica,67.55,Activa
3914,Premium,85.59,Cancelada
1887,Básica,42.89,Cancelada
4985,Pro,,Activa
4492,Básica,72.14,Activa
2880,,10.54,
2750,Básica,38.34,Cancelada
1706,Pro,74.33,Activa
4640,Premium,70.04,Cancelada
3487,Básica,10.07,Cancelada
3808,Pro,27.59,Cancelada
2423,Premium,69.6,Cancelada
3948,Premium,30.78,Cancelada
832,Pro,82.37,Activa
4889,Pro,7.8,Activa
4193,Básica,23.08,Activa
2057,Pro,31.72,Activa
4955,Pro,92.9,Cancelada
2670,Premium,80.65,Activa
1365,Pro,88.99,Cancelada
1352,Pro,46.85,Activa
3926,Pro,83.14,Cancelada
4316,Premium,86.08,Cancelada
418,Premium,,Activa
4364,Premium,99.47,Cancelada
1691,,85.87,Cancelada
1696,Básica,97.54,Activa
3469,Premium,87.32,Activa
1139,Premium,78.74,Cancelada
3268,Básica,94.67,Activa
831,Básica,44.88,Cancelada
281,Básica,79.42,Activa
4462,Pro,25.22,Cancelada
1693,Premium,74.62,Activa
1334,,79.61,Activa
235,Básica,73.07,Activa
4464,Básica,,Cancelada
4164,Básica,44.27,Activa
1927,Básica,56.75,Activa
774,Pro,6.01,Cancelada
114,Básica,,Activa
3874,,66.2,
2529,Premium,58.42,Activa
2439,Premium,23.75,Activa
4632,Pro,28.13,Activa
377,Básica,37.69,
1474,Pro,73.06,Activa
436,Premium,62.92,Cancelada
596,Básica,11.61,Activa
757,Pro,77.19,Activa
339,Básica,29.95,Cancelada
2917,Básica,68.82,Cancelada
4567,,16.72,Activa
3423,Premium,99.8,Cancelada
389,Pro,12.63,Cancelada
771,Pro,75.46,Activa
59,Premium,56.43,Cancelada
2760,Pro,13.16,Cancelada
4866,Básica,7.55,Activa
3555,Premium,39.45,Activa
3886,Pro,81.21,Cancelada
811,Básica,8.91,Cancelada
1094,Premium,71.92,Cancelada
1869,Pro,67.26,Activa
355,Premium,30.23,Cancelada
4811,Básica,12.36,Activa
4309,Básica,91.96,Activa
1345,Premium,33.53,Cancelada
725,Básica,15.58,
3868,Básica,69.74,Cancelada
1219,,25.58,Cancelada
1422,Premium,50.18,Cancelada
2412,Pro,9.79,Activa
48,Pro,99.33,Cancelada
2390,Premium,47.52,Cancelada
2863,Básica,99.92,Activa
3185,Básica,41.64,Activa
3762,Premium,38.05,Activa
3198,Premium,91.88,Activa
3329,Premium,36.3,Activa
796,Básica,46.04,Cancelada
1539,Pro,12.42,Activa
1057,Pro,95.77,Activa
2887,Básica,13.09,Activa
1170,Pro,78.26,Cancelada
2218,Premium,56.17,Activa
2646,Premium,10.83,Cancelada
4172,Básica,5.16,Cancelada
4939,Básica,93.88,Cancelada
3643,Premium,75.51,Cancelada
3772,Premium,70.21,
1278,Básica,46.66,Activa
3147,Básica,,Cancelada
3954,Premium,69.59,Cancelada
3023,Premium,62.79,Activa
4980,Pro,74.0,Activa
47,Pro,39.75,Cancelada
2387,Premium,98.76,Activa
1845,Básica,11.37,Cancelada
3169,Pro,,Activa
1997,Pro,92.1,Cancelada
2259,Premium,66.53,Cancelada
4032,Básica,36.0,Cancelada
676,Básica,77.39,Activa
4860,Premium,48.01,Activa
3870,Básica,7.01,Activa
2200,Premium,66.85,Activa
1035,Básica,28.1,Cancelada
604,Premium,15.96,Activa
3406,Básica,26.4,Activa
3007,Premium,50.23,Cancelada
1298,Premium,9.74,Cancelada
1277,Básica,88.9,Activa
1269,Premium,58.19,Cancelada
1200,Pro,32.83,Activa
1066,Básica,70.27,Activa
2665,Premium,81.4,Activa
3414,Básica,63.32,Cancelada
4417,Básica,,Cancelada
1961,Premium,15.48,Cancelada
4627,Pro,86.69,Cancelada
4485,Básica,27.3,Cancelada
223,Pro,6.91,Activa
1304,Pro,66.08,Activa
1296,Premium,19.52,Cancelada
438,Premium,,Activa
1945,Básica,87.62,Activa
4976,Premium,62.8,Cancelada
1809,Básica,84.22,Cancelada
2829,Básica,49.7,Cancelada
3474,Pro,79.91,Activa
1801,Premium,66.42,Cancelada
3854,Premium,7.72,Activa
3801,Básica,95.13,Cancelada
398,Pro,86.79,Cancelada
3058,Premium,95.57,Cancelada
2739,Pro,74.48,Cancelada
21,Pro,44.15,
2130,Básica,24.66,Activa
406,Premium,22.1,Activa
2222,Premium,18.77,Cancelada
4209,Premium,25.96,Cancelada
4752,,57.31,Activa
3498,Premium,69.96,Cancelada
4407,Básica,34.84,Cancelada
4817,Pro,57.13,Activa
2425,Premium,37.42,Activa
3951,,71.17,Activa
2431,Pro,98.91,Activa
4991,,70.46,Activa
77,Básica,10.61,Cancelada
3997,Premium,50.34,Activa
2640,Premium,78.19,Activa
4131,Pro,56.51,Activa
4268,Premium,95.35,Activa
2746,Pro,10.2,Activa
534,Pro,32.66,Cancelada
3267,Pro,25.97,Cancelada
4046,Básica,77.92,Activa
3641,,54.76,Cancelada
1212,Pro,18.14,Cancelada
726,Premium,32.13,Cancelada
2047,Básica,54.65,
476,Básica,99.63,Cancelada
91,Pro,39.61,Activa
3682,,19.9,Cancelada
1878,Básica,52.22,
3790,Básica,34.47,Activa
2781,Básica,58.77,Cancelada
2592,Básica,49.34,Activa
2728,Básica,70.5,Activa
3955,Premium,91.86,Cancelada
2712,Básica,24.05,Activa
4340,Premium,83.01,Cancelada
2427,Pro,95.18,Cancelada
3987,Básica,40.49,
2796,Básica,15.8,Cancelada
3864,Premium,83.08,Cancelada
3863,Básica,71.6,Cancelada
4214,Premium,25.21,Cancelada
3366,Premium,47.3,Cancelada
3597,Básica,59.91,Cancelada
673,Pro,21.14,Cancelada
4910,Pro,72.92,Activa
3317,Pro,70.54,Cancelada
4355,Premium,89.28,Cancelada
2457,Premium,58.89,Cancelada
627,Básica,59.56,Activa
4680,Premium,63.84,Activa
3771,Pro,31.01,Cancelada
459,Básica,77.07,Cancelada
4043,,67.94,Cancelada
2231,Básica,84.72,Activa
2804,Pro,78.02,Activa
4723,Básica,65.66,Cancelada
2141,Pro,20.28,Activa
4373,Premium,92.32,Cancelada
2182,Pro,39.89,Cancelada
3620,Básica,96.61,Cancelada
3580,Pro,43.18,Activa
4853,,18.86,Activa
1708,Básica,89.06,
4192,Premium,80.53,Cancelada
2879,Pro,79.7,Cancelada
1694,Básica,13.49,Activa
1215,Pro,,Cancelada
722,Básica,61.66,Activa
3403,Premium,49.68,Activa
999,Premium,91.75,Cancelada
2221,Premium,68.27,Activa
2805,Pro,17.64,Cancelada
4245,Básica,54.36,Cancelada
1940,Premium,,Cancelada
3647,Pro,90.36,Activa
2155,Pro,31.59,Activa
2151,Básica,80.45,Activa
1761,Premium,80.98,Activa
4709,Pro,17.16,Cancelada
189,,6.64,Activa
840,Básica,60.23,Activa
3717,Premium,80.0,Cancelada
3209,Premium,57.67,Cancelada
2869,,82.27,Cancelada
2671,Pro,64.12,Cancelada
2161,Básica,67.06,Activa
1712,Básica,7.67,Cancelada
3152,Básica,,Activa
2881,Pro,73.88,Activa
410,Básica,77.47,Activa
1979,Básica,56.51,Cancelada
1959,Pro,61.07,Cancelada
2687,Básica,63.36,Activa
4390,Pro,14.97,Activa
3070,Básica,68.45,Cancelada
1606,Pro,50.45,Cancelada
3839,Premium,62.24,Activa
579,Pro,58.5,Activa
1702,Pro,77.49,Cancelada
2675,Pro,35.26,Cancelada
3022,Básica,40.48,Activa
3696,Pro,42.2,Cancelada
2309,,77.43,Cancelada
1393,Básica,45.96,Cancelada
1554,Premium,21.82,Activa
1015,Pro,98.39,Cancelada
67,Básica,51.87,
4480,Premium,15.38,Cancelada
3411,Pro,68.68,Cancelada
3091,Premium,75.22,
3504,Pro,52.52,Cancelada
4284,Pro,66.41,Cancelada
1291,Premium,21.4,Cancelada
1849,Premium,39.95,Activa
4339,Premium,20.37,Activa
3603,,41.79,Cancelada
1060,Pro,58.47,Activa
3981,Básica,47.04,Cancelada
372,Básica,61.36,Cancelada
4174,Básica,52.67,Activa
2637,Pro,35.19,Activa
4806,Premium,18.62,Cancelada
1050,Básica,29.0,Cancelada
2988,Pro,24.07,Cancelada
4663,Premium,72.21,Activa
3412,,82.9,Activa
430,Premium,73.44,Cancelada
2558,Premium,66.15,Cancelada
2851,Básica,34.25,Cancelada
384,Básica,72.54,Activa
3999,Pro,62.48,Cancelada
1185,Premium,9.45,Cancelada
1891,Básica,91.22,Cancelada
2918,Básica,12.6,Activa
2467,Premium,52.76,Cancelada
585,Premium,53.74,
1774,Premium,,Activa
4778,Básica,91.74,Activa
3672,Básica,94.27,Activa
4409,Pro,59.12,Activa
1884,Premium,69.51,Cancelada
4628,,13.41,Activa
1737,Básica,51.35,Activa
4531,Premium,90.3,Cancelada
3991,Básica,48.29,Activa
1193,Premium,11.61,Activa
2777,Básica,24.06,Cancelada
2125,Premium,45.8,Cancelada
1070,Premium,27.57,Cancelada
2668,Básica,42.27,Cancelada
3373,Premium,36.63,Activa
1018,Pro,35.3,Cancelada
2648,Pro,13.66,Cancelada
3179,Premium,88.86,Cancelada
4297,Pro,,Activa
4630,Básica,64.22,Cancelada
3538,,62.61,Activa
3832,Premium,42.67,Activa
1599,Básica,83.21,Cancelada
3380,Básica,93.35,Activa
3505,Pro,5.53,Cancelada
3792,,,Activa
4730,Básica,69.12,Cancelada
1081,Pro,27.43,Cancelada
3913,Premium,91.61,Cancelada
1087,Premium,68.4,Activa
1233,Pro,39.99,Cancelada
2714,Pro,44.45,Activa
30,,70.63,Activa
3755,Básica,18.39,Cancelada
781,,88.92,Activa
198,Premium,5.45,Activa
4288,Pro,98.0,Cancelada
239,Básica,20.93,Activa
4679,Pro,75.5,Activa
4636,Premium,8.79,Cancelada
837,Premium,,Cancelada
702,Pro,64.88,Cancelada
497,Básica,11.67,Cancelada
2512,Básica,47.11,Activa
4542,Pro,33.8,Activa
1597,Premium,52.33,Cancelada
3746,Pro,52.93,Activa
4397,Pro,79.6,Cancelada
4592,Básica,16.73,Cancelada
357,Premium,12.86,Activa
5,Premium,43.18,Cancelada
2872,Básica,89.31,Activa
2733,Premium,,Activa
2137,,58.2,Activa
2976,Básica,89.43,Cancelada
2181,Premium,81.51,Activa
1717,Premium,31.4,Activa
3905,Pro,21.16,Activa
3645,Premium,33.61,Cancelada
3395,Pro,26.58,Activa
273,Pro,64.16,Cancelada
2144,Pro,60.57,Activa
2317,Básica,61.85,Activa
3947,Básica,22.98,Activa
814,Premium,,Cancelada
3807,Pro,46.19,Cancelada
1012,Premium,49.88,Cancelada
2100,Premium,99.71,
4424,Premium,31.82,Activa
2926,Premium,42.44,Activa
841,Premium,69.26,Cancelada
1150,,88.64,Cancelada
1082,Pro,17.04,Cancelada
4552,Pro,74.83,Activa
1810,,92.24,Cancelada
919,Básica,45.18,Activa
4868,,32.24,Activa
3922,Pro,69.39,Activa
4953,Pro,28.38,Activa
1488,,41.51,Activa
4654,,90.21,Cancelada
468,Básica,61.08,Cancelada
3065,Pro,14.02,Activa
1489,Pro,36.32,Cancelada
2401,Básica,,Activa
868,Premium,50.74,Activa
1784,Básica,67.73,Cancelada
143,Básica,77.34,Activa
4106,Pro,,Cancelada
4419,Básica,98.76,Activa
3781,Básica,91.89,Cancelada
3342,Básica,10.69,Activa
3879,Básica,30.31,Activa
3534,Básica,33.55,Cancelada
4090,Básica,22.51,Activa
2611,Pro,34.64,Activa
4568,Pro,45.36,Cancelada
2607,Pro,9.9,Cancelada
1455,Pro,17.09,Cancelada
4336,Básica,14.14,Activa
690,Básica,9.4,Activa
4937,Básica,50.74,Cancelada
1300,Básica,36.71,Activa
2406,Pro,93.87,Cancelada
3884,Pro,14.76,Cancelada
638,Básica,92.97,Activa
2365,Básica,13.22,Activa
3350,Básica,63.83,Activa
2479,Básica,28.53,Cancelada
25,Premium,83.55,Activa
477,Premium,10.84,Activa
4702,Premium,95.49,Cancelada
3360,Premium,9.49,Activa
480,Básica,27.91,Cancelada
529,Básica,49.1,Activa
3188,Básica,76.83,Cancelada
4133,Premium,95.36,Activa
293,Premium,45.66,Activa
1690,Básica,76.94,Cancelada
4796,Premium,74.08,Activa
354,Pro,59.26,Activa
695,Premium,70.64,Activa
4389,Premium,8.62,Cancelada
425,Premium,46.95,Activa
1841,Premium,79.66,
4001,Básica,50.05,Activa
4025,Pro,,Cancelada
2468,Básica,84.2,Cancelada
2822,Premium,87.03,Activa
1687,Premium,17.35,Cancelada
243,Premium,28.19,Cancelada
52,Premium,7.81,Cancelada
4181,Premium,98.37,Activa
1029,Pro,27.43,Cancelada
484,Básica,39.87,Cancelada
4089,Premium,31.12,Activa
421,Pro,8.78,Cancelada
1727,,29.82,Activa
3166,Básica,14.33,Cancelada
3200,,42.46,Activa
4054,Premium,96.85,Activa
3885,Premium,71.33,Cancelada
4213,Pro,72.16,Cancelada
540,Pro,48.05,Cancelada
1811,Básica,82.07,Activa
1981,Premium,91.29,Activa
2686,Básica,96.35,Activa
2825,Básica,14.4,Activa
3642,Pro,,Cancelada
538,Premium,26.38,Activa
3814,Pro,42.74,
24,Premium,37.82,Cancelada
3021,Básica,69.14,Activa
3004,Básica,61.8,Cancelada
4500,Básica,15.36,Cancelada
3299,Premium,79.37,Cancelada
633,Básica,46.77,Cancelada
1007,Premium,5.21,Activa
3230,Premium,44.38,Cancelada
473,Pro,54.05,
721,,11.54,Activa
2348,Pro,19.36,Activa
4443,Premium,99.39,Activa
439,Básica,87.76,Activa
387,Básica,17.67,Cancelada
1145,Premium,60.13,Activa
249,Básica,41.03,Activa
3241,Premium,56.66,Cancelada
4614,Básica,49.7,Cancelada
2954,Básica,9.57,Cancelada
4566,Premium,34.96,Activa
715,Pro,16.92,Activa
13,Premium,51.45,Cancelada
152,Básica,91.2,Activa
1024,Premium,99.58,Activa
2720,Premium,94.7,Activa
3277,Premium,98.64,Cancelada
3600,Básica,6.45,Activa
1511,Pro,74.3,Activa
3093,Pro,30.93,Cancelada
922,Básica,87.23,Activa
2070,Pro,82.3,Cancelada
2586,Premium,45.25,Cancelada
180,Premium,49.96,Activa
4688,Pro,30.18,Activa
1505,Pro,32.44,Activa
2688,Pro,98.21,Activa
3778,,89.44,Activa
4308,Premium,23.23,Activa
1499,Básica,31.17,Cancelada
2701,Básica,15.32,Activa
467,Premium,98.94,Activa
3459,Premium,91.18,Cancelada
933,Básica,57.45,Activa
27,Básica,70.82,Cancelada
1868,Premium,76.05,Activa
1653,Pro,24.36,Cancelada
3959,Premium,93.79,Activa
1308,Pro,55.04,Activa
3358,Premium,13.78,Activa
227,Básica,42.72,Cancelada
4342,Básica,62.16,Cancelada
4188,Básica,38.52,Cancelada
3769,Premium,71.42,Cancelada
85,Premium,,Cancelada
631,Premium,78.33,Activa
717,,66.05,Cancelada
2500,Premium,53.65,Activa
1828,Pro,29.17,Cancelada
2693,Pro,48.22,Activa
1922,Pro,32.83,Cancelada
4890,Básica,93.73,Activa
1191,Pro,91.19,Activa
1675,Pro,19.8,Cancelada
3965,Básica,83.15,Activa
2856,,71.78,Cancelada
2007,Premium,97.65,Activa
506,Premium,49.01,Activa
2864,Básica,73.61,Cancelada
3347,Básica,54.2,Activa
3182,Pro,11.59,Activa
1914,Pro,9.44,Cancelada
1528,Pro,16.6,Cancelada
2004,Básica,33.14,Cancelada
3611,Pro,29.62,Cancelada
3982,Premium,74.19,Activa
1161,Premium,73.01,Cancelada
2919,Pro,97.28,Cancelada
3013,Básica,34.49,Cancelada
110,Premium,94.15,Activa
898,Básica,63.22,Cancelada
689,Premium,52.05,Activa
614,Pro,68.44,Cancelada
3372,Pro,71.76,Activa
3330,Básica,21.33,Activa
3729,Pro,76.41,Activa
4324,Básica,73.89,Cancelada
2220,Básica,99.77,Cancelada
2520,Premium,91.64,Cancelada
8,Premium,70.04,Activa
3276,Pro,72.67,Cancelada
3685,Básica,94.87,Activa
4201,Premium,96.88,Cancelada
2765,Pro,83.56,Cancelada
2033,Pro,77.9,Cancelada
3000,Premium,15.58,Cancelada
4360,Pro,83.88,Cancelada
798,Premium,29.05,Activa
3257,Básica,58.56,
1182,Pro,43.51,Cancelada
3627,Básica,37.83,Activa
3503,Premium,34.47,Cancelada
3051,Básica,86.27,Cancelada
4385,Premium,78.07,Cancelada
2205,Pro,54.73,Cancelada
4459,Pro,68.13,Activa
445,Pro,98.53,Activa
3571,Básica,42.77,Activa
228,,57.35,Activa
3631,Básica,55.68,Activa
1366,Premium,93.92,Cancelada
4832,Pro,38.4,Cancelada
1072,Básica,98.69,Activa
970,Premium,33.95,Activa
103,Básica,,Cancelada
4633,,23.18,Cancelada
1933,Pro,45.49,Cancelada
1995,Básica,66.73,Activa
2907,Pro,54.1,Cancelada
4622,Básica,40.75,Activa
985,Premium,58.39,Cancelada
842,Pro,84.69,Cancelada
55,Básica,84.7,Activa
3850,Básica,73.99,
2410,Pro,95.48,Cancelada
1587,Premium,61.07,Cancelada
3919,Pro,5.73,Activa
643,Básica,32.64,Activa
4963,Pro,36.18,Cancelada
2546,Pro,57.0,Activa
1483,Premium,90.96,Cancelada
3857,Premium,84.62,Activa
4959,Pro,27.06,Activa
3422,,54.34,Activa
1932,Premium,67.62,Cancelada
3731,Básica,98.81,Activa
2951,Premium,,Activa
3061,Pro,49.07,Activa
2984,Pro,98.87,
380,Básica,97.83,Cancelada
2502,Básica,36.42,Cancelada
3629,,5.0,Cancelada
2757,Pro,60.74,Activa
3553,Pro,87.36,Cancelada
462,Premium,35.81,Cancelada
980,Básica,93.76,Cancelada
2250,Premium,36.61,Cancelada
89,Premium,62.97,Cancelada
4869,Pro,73.59,Cancelada
2582,Premium,37.81,Activa
3015,Básica,38.46,Cancelada
443,Básica,49.65,Activa
4903,Pro,84.35,Activa
763,Pro,14.58,Cancelada
3433,Pro,64.99,Activa
1820,Básica,69.35,Activa
4243,Pro,58.0,Activa
3820,Básica,93.9,Activa
424,Premium,62.19,Cancelada
4430,Pro,65.28,Activa
2105,Pro,61.98,Cancelada
2293,,73.59,Cancelada
4715,Básica,,Activa
119,Premium,89.96,Activa
2974,Pro,9.04,Activa
4605,Premium,65.87,Activa
1281,Pro,63.47,Cancelada
447,,24.77,Activa
1978,Premium,8.87,Activa
3142,Premium,18.19,Cancelada
3985,Pro,30.81,Cancelada
2865,Premium,88.8,Cancelada
571,Básica,86.29,Cancelada
1285,Premium,11.07,Activa
3888,Premium,32.48,Activa
4000,Premium,89.49,Cancelada
3628,Premium,27.48,
4993,Pro,99.62,Cancelada
4073,,29.4,Activa
1172,Premium,75.22,Cancelada
2307,Premium,44.62,Cancelada
1342,Básica,17.94,Cancelada
3278,Pro,29.24,Activa
871,Pro,69.14,Activa
1839,Pro,37.02,Activa
1519,Premium,,Activa
2342,Pro,24.53,Activa
1159,Básica,47.62,Cancelada
1649,Básica,53.66,Cancelada
279,Básica,44.21,Cancelada
682,,23.8,Cancelada
2928,,48.85,Cancelada
4969,Pro,70.83,Cancelada
2965,Premium,96.67,Cancelada
2201,Premium,,Cancelada
4929,Premium,20.34,Activa
3552,,30.91,Activa
4421,Pro,12.49,Activa
4606,Pro,17.89,Activa
2471,Pro,28.81,Activa
3173,Básica,23.96,Cancelada
1492,Premium,25.3,Cancelada
1500,Pro,26.92,Cancelada
1459,Pro,33.56,Cancelada
575,Pro,16.93,Activa
1429,Premium,31.39,Activa
1019,Premium,70.4,Activa
3866,Básica,27.46,Activa
3517,,21.32,Cancelada
543,Básica,11.43,Cancelada
3902,Premium,,Cancelada
4070,Básica,84.99,Cancelada
4534,Básica,10.61,Cancelada
1962,Pro,56.52,Cancelada
1466,Premium,66.81,Activa
3670,Básica,61.28,Cancelada
3239,Básica,88.37,Activa
2399,Premium,87.31,Cancelada
2282,Básica,10.44,Activa
3235,Premium,39.29,Activa
1629,Premium,68.73,Activa
1067,Premium,95.48,Activa
4197,Básica,81.45,Cancelada
4251,Básica,,Activa
1004,Básica,31.52,Cancelada
3875,Premium,77.54,Cancelada
2316,Básica,49.79,Activa
501,Pro,56.99,Activa
457,Premium,,Cancelada
318,Básica,14.81,Cancelada
2506,Premium,86.32,Cancelada
618,Básica,87.0,Activa
1818,Premium,49.48,Cancelada
2413,Pro,64.55,Activa
3003,Premium,,Activa
2264,Premium,23.02,Activa
2681,,15.7,Activa
1209,Básica,6.96,Activa
433,Premium,91.72,Activa
2332,Básica,37.84,Cancelada
4650,Premium,13.15,Cancelada
883,Básica,49.25,Cancelada
3501,Básica,12.18,Activa
3783,Básica,13.1,
231,Básica,51.44,Activa
1346,Premium,53.34,Cancelada
1460,Premium,60.11,Cancelada
4724,Básica,67.35,Cancelada
2097,,68.49,Cancelada
1806,,46.13,Activa
986,Pro,66.14,Cancelada
3521,Pro,33.95,Activa
400,Premium,46.92,Activa
3942,Pro,42.37,Activa
2718,Pro,36.27,Activa
305,Básica,27.66,Cancelada
2886,Básica,12.45,Cancelada
3043,Pro,53.06,Activa
205,Pro,56.04,Cancelada
344,Pro,36.93,Cancelada
160,Básica,97.71,Activa
4328,Premium,,Activa
1814,,89.46,Cancelada
2674,Premium,59.16,Cancelada
1742,Premium,23.04,Cancelada
2708,Pro,97.59,Cancelada
1892,Premium,89.11,Activa
2128,Básica,49.77,Cancelada
4253,Pro,28.09,Cancelada
4015,Pro,26.15,Activa
2573,Pro,81.57,Cancelada
1861,Pro,11.57,Activa
188,Básica,65.62,Activa
1214,Básica,65.81,Cancelada
4474,Premium,22.33,Cancelada
4307,Pro,71.97,Activa
2053,,72.01,Cancelada
3535,Premium,38.25,Cancelada
207,Básica,50.92,Cancelada
4545,Pro,84.11,Cancelada
3388,Premium,,Activa
4185,Básica,63.72,Activa
3751,Premium,44.21,Cancelada
835,Premium,19.21,Cancelada
4652,Básica,99.82,Activa
4302,Pro,55.5,Cancelada
2530,Básica,36.96,Cancelada
4202,Pro,72.81,Cancelada
3963,Básica,63.98,Activa
945,Pro,27.13,Cancelada
2080,Pro,88.31,Activa
4513,Premium,11.74,Activa
3136,Premium,62.54,Cancelada
2477,Pro,50.4,Activa
1133,Básica,35.23,Activa
382,Pro,,Cancelada
1061,Básica,67.35,Activa
3625,Pro,77.15,Activa
3201,Básica,44.39,Cancelada
2315,Premium,94.53,Activa
3744,Básica,37.75,Cancelada
855,Premium,55.45,Activa
621,Básica,93.7,Cancelada
2277,Premium,12.9,Cancelada
1911,Básica,15.34,Activa
241,Pro,99.45,Activa
3473,Básica,97.28,Cancelada
356,Premium,78.31,Cancelada
2704,Premium,51.0,Cancelada
1420,Básica,53.08,Cancelada
914,Pro,29.44,Activa
3512,Básica,46.11,Activa
4344,Básica,45.98,Activa
4517,,8.43,Activa
4058,Pro,48.05,Cancelada
3559,Pro,,Activa
3369,Pro,68.25,
2039,Pro,54.06,Activa
2492,,86.86,Activa
3218,Pro,39.92,Activa
204,Pro,43.92,Cancelada
2165,Pro,59.29,Activa
4403,Premium,24.26,Activa
788,Premium,42.38,Activa
688,Premium,70.19,Activa
1059,Pro,44.12,Cancelada
2645,Básica,91.13,Cancelada
2791,Básica,,Activa
899,,19.61,Cancelada
1117,Premium,51.31,Cancelada
1201,Pro,,Cancelada
3104,Premium,66.12,Activa
4742,Premium,89.1,Activa
907,Premium,76.25,Cancelada
1284,Premium,10.85,Cancelada
679,,15.69,Activa
3727,Pro,66.73,Activa
3684,Básica,27.65,Cancelada
4405,Premium,,Cancelada
3822,Pro,80.26,Cancelada
509,Pro,59.81,Activa
259,Básica,44.47,Activa
4053,Básica,66.4,Cancelada
1740,Premium,18.64,Cancelada
2516,Básica,73.7,Cancelada
408,Premium,71.22,Activa
2817,Premium,53.87,Activa
3533,Premium,31.49,Cancelada
4668,Pro,80.77,
2738,Pro,53.5,Activa
1550,Básica,,Activa
3640,Básica,92.27,Activa
882,Pro,77.93,Cancelada
4572,Básica,60.56,Activa
3352,Premium,46.5,Cancelada
1515,Premium,96.19,Cancelada
3861,Pro,78.63,
2048,Básica,55.82,Activa
3035,Básica,67.05,Activa
963,,31.67,Cancelada
2734,,23.59,Cancelada
1536,Premium,30.97,Cancelada
2641,Básica,32.85,Cancelada
816,Pro,75.28,Activa
1156,Pro,18.31,Activa
1819,Premium,78.87,Activa
3344,Premium,54.72,Activa
606,Básica,41.53,Cancelada
576,Pro,33.54,Activa
4190,Básica,53.75,Cancelada
4236,Básica,35.16,Activa
4887,Pro,45.8,Activa
2527,Pro,75.21,Cancelada
3037,Premium,64.47,Cancelada
493,Pro,,
1126,Básica,72.73,Activa
1516,Básica,82.43,Cancelada
4189,Pro,24.16,Cancelada
2517,Básica,99.54,Activa
976,Pro,50.2,Cancelada
1897,Premium,73.23,Cancelada
4798,Premium,69.39,Activa
1620,Pro,58.78,Cancelada
4638,Básica,99.6,Cancelada
1031,Pro,25.65,Cancelada
2771,Pro,45.06,Cancelada
3710,Premium,,Activa
18,,22.27,Cancelada
694,Premium,72.73,Cancelada
3657,Premium,5.46,Activa
100,Pro,89.53,Activa
3324,Pro,65.15,Activa
2337,Pro,46.89,Cancelada
3511,Pro,36.48,Activa
3671,Premium,17.0,Cancelada
1261,Pro,92.55,Activa
4060,Premium,72.67,
29,Premium,,Cancelada
3904,Básica,11.74,Activa
2494,Premium,35.94,Activa
2814,Básica,22.54,Activa
3033,Pro,79.7,Activa
4226,Básica,73.36,Cancelada
4878,Pro,52.33,Activa
1104,Premium,89.15,Cancelada
3992,Básica,22.16,Cancelada
3138,Pro,47.94,Activa
1628,,72.51,Cancelada
1611,Básica,11.44,Activa
2213,Básica,40.4,Activa
3773,Pro,59.31,Activa
1002,Pro,39.85,Activa
2279,Premium,50.62,Cancelada
940,Pro,62.77,Activa
3788,Básica,40.0,Cancelada
4074,Pro,15.07,Cancelada
2199,Pro,18.25,Activa
1251,Básica,,Activa
917,Premium,21.6,Cancelada
3967,Pro,89.53,Cancelada
4400,Básica,84.25,Activa
129,Básica,,Cancelada
4755,Básica,83.94,Activa
4588,Básica,55.65,Cancelada
2963,Premium,20.11,Cancelada
962,Básica,63.35,Cancelada
2866,Pro,69.55,Activa
1430,Premium,12.97,Cancelada
2261,Básica,,Activa
639,Pro,5.51,Cancelada
1328,Premium,35.06,Cancelada
2945,,36.87,Cancelada
542,Premium,64.87,Activa
3713,Básica,23.91,Activa
1686,Pro,7.86,Activa
4760,Básica,34.99,Activa
2839,Premium,83.43,Cancelada
324,Básica,,Cancelada
4607,Básica,44.43,Cancelada
1636,Pro,49.56,Cancelada
1227,Básica,76.42,Cancelada
1009,Básica,50.6,Activa
675,Básica,13.67,Activa
2948,Premium,24.61,Activa
4842,Pro,22.85,Cancelada
3928,Pro,53.25,Cancelada
3974,Básica,7.84,Activa
1020,Pro,31.94,Cancelada
764,,62.68,Activa
1129,Premium,38.69,Cancelada
1725,Básica,,Activa
3020,Básica,42.17,Activa
629,Premium,98.03,Activa
4827,Premium,96.71,Cancelada
1153,Premium,80.98,Activa
3852,Básica,95.67,Activa
3743,Premium,24.45,Activa
4845,Básica,76.34,Cancelada
3148,Premium,35.56,Activa
4359,Premium,73.9,Cancelada
1136,Pro,40.52,Activa
3137,Premium,,Cancelada
4641,Básica,96.09,Cancelada
650,Premium,,Activa
363,Pro,77.06,Activa
2519,Premium,69.09,Cancelada
4967,Premium,,Cancelada
2705,Premium,48.54,Cancelada
4239,Básica,18.58,Activa
4834,Premium,92.51,Activa
4415,Premium,96.97,Cancelada
