cliente_id,edad,pais,fecha_registro
3260,35.0,Perú,2023-02-25
3261,64.0,Chile,2021-05-13
3262,58.0,México,2021-01-14
3263,35.0,,2023-12-04
3264,,Chile,2021-10-22
3265,27.0,Chile,2024-02-02
3266,,Chile,2022-03-21
3267,56.0,Perú,2023-12-22
3268,64.0,México,2022-02-16
3269,18.0,,2022-09-22
3270,44.0,Chile,2021-11-17
3271,44.0,Argentina,2024-02-29
3272,,Argentina,2023-03-29
3273,66.0,Colombia,2023-06-24
3274,22.0,Argentina,2021-02-05
3275,24.0,Colombia,2023-03-02
3276,36.0,México,2022-08-09
3277,46.0,México,2021-11-02
3278,32.0,Colombia,2023-10-05
3279,52.0,México,2023-06-12
3280,64.0,Chile,2021-01-12
3281,54.0,México,2021-03-24
3282,29.0,Colombia,2023-11-22
3283,47.0,Chile,2024-01-15
3284,37.0,Argentina,2023-08-15
3285,54.0,Argentina,2022-12-14
3286,,Argentina,2021-08-29
3287,26.0,Colombia,2023-06-17
3288,58.0,Argentina,2023-06-15
3289,56.0,México,2023-06-26
3290,43.0,Argentina,2023-01-26
3291,,,2023-10-22
3292,40.0,Perú,2022-08-24
3293,40.0,Argentina,2021-10-09
3294,38.0,Argentina,2022-10-13
3295,33.0,Perú,2022-08-22
3296,,Argentina,2023-09-06
3297,30.0,Chile,2024-02-17
3298,,Perú,2023-10-09
3299,44.0,Colombia,2023-06-19
3300,68.0,Perú,2024-01-09
3301,69.0,México,2023-06-13
3302,34.0,Chile,2023-08-15
3303,55.0,Colombia,2021-08-07
3304,53.0,Argentina,2022-12-28
3305,18.0,México,2023-10-06
3306,35.0,México,2022-06-02
3307,68.0,Chile,2023-03-23
3308,,Colombia,2022-05-17
3309,30.0,México,2021-02-27
3310,57.0,Colombia,2023-03-25
3311,62.0,Colombia,2022-09-06
3312,32.0,México,2022-03-02
3313,60.0,Colombia,2023-06-02
3314,,Chile,2022-03-08
3315,63.0,México,2023-08-06
3316,21.0,Chile,2023-07-24
3317,50.0,Chile,2022-02-09
3318,,Colombia,2022-05-07
3319,53.0,Colombia,2021-03-07
3320,68.0,México,2023-07-01
3321,58.0,Argentina,2022-01-26
3322,,México,2021-03-24
3323,53.0,Chile,2023-09-30
3324,37.0,Colombia,2022-04-26
3325,58.0,Chile,2023-02-16
3326,62.0,,2023-02-24
3327,61.0,Perú,2024-02-11
3328,28.0,Chile,2022-10-14
3329,29.0,Argentina,2024-04-11
3330,35.0,,2022-06-07
3331,47.0,México,2021-07-24
3332,61.0,México,2023-01-12
3333,65.0,México,2021-11-15
3334,54.0,Colombia,2024-03-28
3335,37.0,Argentina,2021-10-05
3336,42.0,Chile,2023-06-21
3337,29.0,Perú,2021-05-28
3338,38.0,Argentina,2023-02-17
3339,42.0,Argentina,2024-01-12
3340,28.0,Argentina,2022-02-23
3341,26.0,México,2022-06-22
3342,67.0,Colombia,2022-01-27
3343,42.0,Chile,2024-03-02
3344,52.0,México,2023-07-29
3345,69.0,Colombia,2021-08-30
3346,49.0,Argentina,2023-09-26
3347,66.0,Colombia,2024-02-15
3348,31.0,México,2021-08-31
3349,18.0,Argentina,2023-09-03
3350,34.0,México,2022-11-15
3351,42.0,Chile,2022-08-11
3352,25.0,,2022-09-09
3353,22.0,Colombia,2021-01-26
3354,22.0,México,2023-05-13
3355,58.0,Perú,2021-03-20
3356,,Colombia,2023-10-09
3357,36.0,Colombia,2021-05-08
3358,40.0,Argentina,2022-02-17
3359,26.0,Colombia,2021-05-17
3360,47.0,México,2022-07-02
3361,67.0,Perú,2022-01-23
3362,33.0,Chile,2022-07-25
3363,50.0,Perú,2023-10-13
3364,19.0,México,2022-02-25
3365,31.0,Argentina,2024-02-22
3366,63.0,México,2024-01-17
3367,18.0,Colombia,2021-05-21
3368,43.0,,2021-02-20
3369,42.0,Chile,2023-09-14
3370,33.0,Chile,2023-07-18
3371,32.0,México,2022-10-24
3372,43.0,Colombia,2022-01-01
3373,64.0,Chile,2023-06-27
3374,61.0,Perú,2023-09-25
3375,33.0,Argentina,2023-05-04
3376,31.0,Perú,2021-09-15
3377,46.0,Chile,2021-02-14
3378,41.0,Chile,2021-09-26
3379,,México,2022-11-03
3380,32.0,México,2023-10-16
3381,36.0,Argentina,2023-05-07
3382,25.0,México,2021-05-25
3383,,Colombia,2021-08-23
3384,19.0,Argentina,2022-11-22
3385,,Colombia,2022-12-21
3386,27.0,México,2024-03-05
3387,52.0,Argentina,2021-12-19
3388,40.0,,2023-09-21
3389,,Perú,2021-10-02
3390,25.0,Chile,2023-06-29
3391,45.0,Colombia,2022-03-16
3392,40.0,,2023-12-23
3393,21.0,Chile,2023-05-22
3394,31.0,Perú,2022-10-13
3395,59.0,Perú,2023-08-01
3396,46.0,Chile,2021-02-03
3397,18.0,Perú,2022-12-06
3398,21.0,Chile,2023-05-17
3399,49.0,Argentina,2023-09-12
3400,50.0,Chile,2023-04-12
3401,,México,2024-01-16
3402,,Perú,2022-04-07
3403,34.0,Perú,2021-03-22
3404,56.0,Colombia,2021-11-18
3405,40.0,,2022-02-19
3406,49.0,México,2023-09-19
3407,69.0,Perú,2021-07-09
3408,32.0,Perú,2022-01-27
3409,30.0,Colombia,2024-04-07
3410,,,2021-06-17
3411,36.0,Chile,2024-03-19
3412,41.0,Perú,2022-10-26
3413,,Perú,2022-01-16
3414,41.0,Chile,2023-06-17
3415,28.0,Perú,2023-05-14
3416,39.0,México,2021-03-03
3417,32.0,Colombia,2022-06-12
3418,27.0,Colombia,2023-05-12
3419,58.0,Colombia,2021-05-30
3420,,Argentina,2024-03-11
3421,26.0,México,2021-04-26
3422,69.0,México,2023-04-04
3423,45.0,Chile,2021-03-06
3424,,Argentina,2021-11-06
3425,34.0,Perú,2022-12-07
3426,48.0,México,2023-05-04
3427,61.0,Argentina,2023-10-21
3428,27.0,Argentina,2024-03-30
3429,54.0,México,2021-11-02
3430,46.0,Chile,2023-05-23
3431,35.0,Argentina,2021-06-18
3432,64.0,Colombia,2023-10-28
3433,55.0,Argentina,2024-03-01
3434,56.0,Perú,2022-08-11
3435,66.0,México,2023-02-01
3436,23.0,,2021-12-13
3437,57.0,Chile,2023-08-13
3438,29.0,Colombia,2023-01-05
3439,31.0,México,2022-02-14
3440,61.0,Argentina,2022-06-27
3441,27.0,Colombia,2021-12-21
3442,37.0,Argentina,2022-12-14
3443,32.0,Chile,2022-08-07
3444,48.0,México,2022-05-26
3445,24.0,Chile,2022-06-17
3446,58.0,Chile,2022-06-12
3447,27.0,Chile,2023-08-05
3448,27.0,Chile,2024-04-13
3449,65.0,Argentina,2023-04-04
3450,,,2021-03-19
3451,45.0,Argentina,2022-03-16
3452,47.0,Colombia,2022-07-03
3453,54.0,Chile,2022-02-04
3454,20.0,Colombia,2022-12-02
3455,67.0,Argentina,2021-05-06
3456,60.0,Chile,2023-04-14
3457,32.0,Argentina,2022-06-28
3458,38.0,Chile,2022-05-17
3459,69.0,Argentina,2023-04-04
3460,54.0,México,2022-01-22
3461,29.0,,2022-02-16
3462,21.0,Perú,2024-01-23
3463,64.0,,2021-11-24
3464,26.0,México,2021-04-10
3465,56.0,Colombia,2022-04-06
3466,59.0,México,2021-01-25
3467,45.0,Chile,2022-05-09
3468,40.0,México,2021-12-19
3469,62.0,Colombia,2023-05-19
3470,57.0,Chile,2024-02-15
3471,,Perú,2021-07-18
3472,39.0,México,2023-04-27
3473,41.0,Perú,2024-01-08
3474,68.0,Perú,2022-06-10
3475,43.0,Argentina,2022-06-25
3476,47.0,Colombia,2022-04-22
3477,50.0,México,2021-01-10
3478,33.0,Perú,2022-06-08
3479,39.0,Perú,2023-03-21
3480,66.0,Colombia,2023-02-11
3481,67.0,Perú,2023-05-10
3482,60.0,Perú,2023-10-27
3483,35.0,Perú,2023-11-25
3484,24.0,Perú,2021-06-24
3485,67.0,Argentina,2022-03-18
3486,43.0,Argentina,2024-03-16
3487,25.0,Chile,2023-11-03
3488,,México,2021-09-03
3489,,Colombia,2022-11-06
3490,56.0,Chile,2021-04-24
3491,,Argentina,2023-10-09
3492,49.0,Argentina,2023-03-05
3493,39.0,Argentina,2021-08-21
3494,59.0,Chile,2023-09-07
3495,60.0,Argentina,2021-05-06
3496,62.0,Chile,2022-05-26
3497,26.0,Argentina,2021-10-08
3498,48.0,Perú,2023-03-09
3499,24.0,Perú,2023-09-05
3500,26.0,México,2023-06-22
3501,30.0,Argentina,2022-10-13
3502,20.0,México,2022-01-27
3503,52.0,Chile,2022-01-17
3504,,México,2021-08-04
3505,38.0,Argentina,2022-06-26
3506,48.0,,2022-08-29
3507,69.0,Chile,2021-04-26
3508,51.0,Perú,2022-05-24
3509,49.0,Chile,2021-09-28
3510,,Chile,2023-11-29
3511,32.0,México,2023-11-14
3512,,Chile,2023-02-15
3513,23.0,Colombia,2023-12-03
3514,62.0,Perú,2024-04-08
3515,38.0,Perú,2021-12-06
3516,50.0,Chile,2021-06-18
3517,,México,2022-10-24
3518,69.0,Perú,2021-05-23
3519,,Perú,2024-01-30
3520,50.0,Colombia,2022-07-29
3521,45.0,Chile,2022-04-20
3522,48.0,Perú,2021-11-07
3523,38.0,Perú,2023-12-20
3524,51.0,Perú,2023-11-19
3525,32.0,Perú,2022-06-15
3526,31.0,México,2023-09-18
3527,36.0,,2021-03-14
3528,60.0,Colombia,2023-05-19
3529,32.0,México,2022-01-29
3530,23.0,Colombia,2022-04-26
3531,69.0,Perú,2022-04-18
3532,26.0,Colombia,2021-11-09
3533,54.0,Chile,2023-08-10
3534,37.0,Chile,2021-11-20
3535,51.0,Argentina,2023-10-10
3536,55.0,Argentina,2023-08-23
3537,43.0,Colombia,2021-03-28
3538,35.0,México,2021-12-25
3539,45.0,México,2022-11-26
3540,,Perú,2021-07-16
3541,26.0,México,2023-01-26
3542,49.0,Argentina,2023-09-04
3543,23.0,México,2024-02-16
3544,31.0,Perú,2022-05-13
3545,45.0,Chile,2023-06-27
3546,41.0,México,2023-07-20
3547,,México,2022-04-07
3548,60.0,,2023-08-28
3549,29.0,Colombia,2021-08-22
3550,68.0,Chile,2022-02-21
3551,36.0,Colombia,2021-06-02
3552,38.0,Perú,2021-09-29
3553,44.0,Perú,2022-01-27
3554,36.0,,2022-07-01
3555,41.0,Argentina,2022-12-26
3556,43.0,Argentina,2021-07-08
3557,62.0,,2023-03-23
3558,45.0,Chile,2022-01-30
3559,,Perú,2022-10-24
3560,35.0,Perú,2023-05-03
3561,61.0,Perú,2022-08-17
3562,53.0,,2021-07-09
3563,,,2021-08-22
3564,46.0,Colombia,2021-08-20
3565,34.0,,2021-12-24
3566,21.0,Chile,2022-04-23
3567,61.0,México,2021-08-25
3568,62.0,Colombia,2023-11-23
3569,46.0,Argentina,2021-08-01
3570,21.0,Argentina,2022-01-14
3571,27.0,Argentina,2023-10-23
3572,42.0,Chile,2023-06-28
3573,48.0,Argentina,2022-03-26
3574,20.0,Chile,2022-07-23
3575,64.0,Chile,2023-03-24
3576,19.0,México,2021-10-06
3577,42.0,Argentina,2021-08-02
3578,66.0,Perú,2022-12-19
3579,23.0,Argentina,2023-08-28
3580,43.0,Argentina,2023-11-01
3581,25.0,Argentina,2023-05-21
3582,52.0,Perú,2023-12-07
3583,44.0,Perú,2022-03-14
3584,42.0,Chile,2022-11-02
3585,35.0,Perú,2023-06-23
3586,18.0,Chile,2024-02-28
3587,65.0,México,2023-11-12
3588,56.0,,2023-06-11
3589,20.0,Argentina,2022-01-24
3590,21.0,Colombia,2021-05-15
3591,58.0,Colombia,2022-06-16
3592,54.0,,2021-08-08
3593,68.0,Chile,2021-11-29
3594,32.0,Argentina,2024-02-28
3595,25.0,Perú,2023-11-22
3596,55.0,Chile,2021-12-23
3597,67.0,Argentina,2022-02-05
3598,36.0,Perú,2023-06-15
3599,64.0,Perú,2023-09-17
3600,43.0,Chile,2022-12-10
3601,56.0,México,2023-11-24
3602,27.0,México,2021-09-05
3603,55.0,Perú,2023-08-04
3604,31.0,México,2021-02-11
3605,66.0,Perú,2023-03-12
3606,58.0,México,2021-05-03
3607,36.0,Perú,2021-01-27
3608,47.0,Perú,2022-07-25
3609,22.0,,2024-03-16
3610,48.0,Perú,2022-05-11
3611,24.0,Colombia,2022-05-01
3612,36.0,México,2023-06-18
3613,48.0,Perú,2022-12-12
3614,69.0,,2024-02-26
3615,56.0,Chile,2022-01-11
3616,,Argentina,2022-10-27
3617,51.0,Argentina,2023-02-22
3618,40.0,Colombia,2023-05-01
3619,65.0,México,2024-01-12
3620,62.0,Colombia,2022-11-05
3621,57.0,México,2024-02-01
3622,23.0,Perú,2021-12-28
3623,55.0,Colombia,2022-11-15
3624,58.0,Chile,2021-09-04
3625,53.0,México,2022-06-19
3626,44.0,,2021-11-10
3627,,Chile,2022-03-20
3628,22.0,Argentina,2023-05-19
3629,34.0,Perú,2022-08-05
3630,69.0,Perú,2023-05-21
3631,24.0,Argentina,2022-07-02
3632,44.0,Colombia,2024-02-06
3633,64.0,Argentina,2023-11-14
3634,32.0,Chile,2022-04-10
3635,,México,2023-11-12
3636,30.0,Colombia,2022-05-17
3637,28.0,México,2023-05-01
3638,,Argentina,2022-12-17
3639,43.0,Perú,2023-06-11
3640,39.0,México,2022-05-16
3641,45.0,México,2023-01-05
3642,41.0,Perú,2022-08-16
3643,46.0,México,2022-02-11
3644,26.0,México,2022-12-04
3645,59.0,Perú,2021-10-13
3646,21.0,Perú,2021-05-27
3647,66.0,Argentina,2023-03-05
3648,63.0,Argentina,2022-01-19
3649,35.0,México,2021-01-11
3650,60.0,Colombia,2021-10-03
3651,33.0,Argentina,2023-06-05
3652,50.0,Argentina,2023-08-22
3653,46.0,Colombia,2021-10-30
3654,56.0,Colombia,2021-07-23
3655,,Perú,2021-12-11
3656,26.0,,2023-04-06
3657,48.0,Chile,2021-01-22
3658,45.0,Chile,2023-04-19
3659,20.0,México,2022-06-20
3660,31.0,Argentina,2024-01-25
3661,42.0,Chile,2023-09-08
3662,32.0,Argentina,2021-09-20
3663,,Argentina,2022-08-07
3664,,Chile,2023-10-10
3665,31.0,Argentina,2022-01-18
3666,65.0,Colombia,2023-07-06
3667,24.0,México,2022-01-27
3668,53.0,Perú,2023-06-08
3669,,Chile,2022-06-24
3670,41.0,Perú,2024-01-21
3671,44.0,México,2022-07-20
3672,,Colombia,2024-03-28
3673,55.0,Colombia,2023-06-03
3674,47.0,Colombia,2021-08-16
3675,44.0,Colombia,2022-04-18
3676,56.0,Chile,2022-01-07
3677,32.0,Chile,2021-02-06
3678,43.0,Argentina,2022-11-22
3679,18.0,Argentina,2023-04-24
3680,21.0,México,2023-11-27
3681,46.0,Argentina,2021-04-11
3682,18.0,México,2022-10-20
3683,60.0,México,2021-03-31
3684,67.0,México,2023-10-27
3685,63.0,Colombia,2023-06-24
3686,39.0,,2024-03-08
3687,28.0,,2021-04-05
3688,27.0,Chile,2022-09-24
3689,,México,2021-05-03
3690,,Colombia,2022-01-01
3691,64.0,Argentina,2022-11-22
3692,43.0,Argentina,2021-11-21
3693,65.0,Chile,2022-02-11
3694,38.0,Chile,2023-09-23
3695,30.0,México,2022-06-03
3696,,México,2023-06-15
3697,28.0,Argentina,2021-03-18
3698,28.0,Argentina,2021-08-22
3699,23.0,Argentina,2023-04-10
3700,18.0,Argentina,2022-08-09
3701,23.0,Perú,2022-04-29
3702,30.0,México,2021-09-28
3703,39.0,México,2023-07-28
3704,48.0,Argentina,2022-04-14
3705,39.0,Colombia,2022-09-24
3706,54.0,Argentina,2022-07-01
3707,64.0,,2022-12-20
3708,44.0,,2023-10-05
3709,67.0,,2021-09-27
3710,69.0,,2022-08-28
3711,,Chile,2023-08-23
3712,64.0,Argentina,2022-01-13
3713,22.0,Argentina,2021-06-26
3714,53.0,Colombia,2021-10-01
3715,49.0,Chile,2022-09-29
3716,51.0,Perú,2021-01-27
3717,24.0,Colombia,2022-07-30
3718,,Colombia,2021-03-01
3719,65.0,México,2023-01-01
3720,27.0,Colombia,2022-10-23
3721,67.0,Perú,2021-09-27
3722,34.0,Argentina,2024-02-14
3723,47.0,Chile,2021-09-02
3724,38.0,México,2022-10-22
3725,30.0,Chile,2021-03-26
3726,18.0,Argentina,2023-06-26
3727,,Colombia,2022-06-20
3728,,Perú,2021-03-30
3729,50.0,México,2022-07-03
3730,55.0,Perú,2023-05-04
3731,42.0,,2023-06-14
3732,43.0,Perú,2022-05-22
3733,30.0,Perú,2022-02-12
3734,45.0,Argentina,2022-06-08
3735,50.0,Perú,2022-08-30
3736,54.0,Perú,2023-09-30
3737,58.0,Argentina,2022-03-24
3738,47.0,Chile,2022-06-27
3739,66.0,Argentina,2023-08-07
3740,65.0,Colombia,2021-12-16
3741,25.0,Argentina,2023-05-02
3742,66.0,Chile,2021-11-24
3743,64.0,Colombia,2023-11-25
3744,,Colombia,2022-09-15
3745,,México,2022-05-03
3746,22.0,Perú,2022-05-02
3747,41.0,,2021-05-25
3748,23.0,,2023-01-26
3749,42.0,Chile,2021-05-26
3750,18.0,Colombia,2023-10-18
3751,42.0,Chile,2023-04-08
3752,18.0,Perú,2022-09-19
3753,49.0,México,2022-06-18
3754,59.0,México,2022-09-22
3755,59.0,Perú,2023-05-31
3756,20.0,Perú,2024-01-24
3757,66.0,Argentina,2022-02-19
3758,36.0,Colombia,2021-09-14
3759,60.0,Colombia,2021-03-28
3760,46.0,Colombia,2023-06-24
3761,67.0,Chile,2022-07-24
3762,19.0,Argentina,2023-01-12
3763,26.0,Colombia,2021-04-18
3764,34.0,Chile,2023-11-09
3765,63.0,Chile,2021-06-09
3766,53.0,México,2021-04-10
3767,34.0,Chile,2021-09-22
3768,66.0,Perú,2023-01-20
3769,29.0,,2023-12-09
3770,37.0,Perú,2022-11-08
3771,67.0,Perú,2023-03-10
3772,20.0,México,2023-12-19
3773,60.0,México,2021-07-02
3774,67.0,Chile,2022-10-21
3775,21.0,México,2022-08-31
3776,34.0,México,2022-10-05
3777,67.0,Colombia,2021-12-13
3778,54.0,Chile,2023-03-23
3779,63.0,Chile,2023-03-12
3780,59.0,,2024-03-06
3781,32.0,México,2023-11-20
3782,50.0,México,2021-05-26
3783,,Perú,2022-05-18
3784,28.0,Argentina,2023-03-10
3785,37.0,,2023-08-26
3786,55.0,Argentina,2022-04-16
3787,41.0,Colombia,2022-11-21
3788,33.0,México,2021-01-01
3789,47.0,Perú,2021-04-20
3790,51.0,Perú,2023-06-13
3791,18.0,Argentina,2023-12-24
3792,,Colombia,2023-01-26
3793,41.0,Colombia,2021-02-22
3794,26.0,Argentina,2021-09-19
3795,,Argentina,2023-06-05
3796,29.0,México,2021-08-22
3797,34.0,Colombia,2021-03-14
3798,42.0,Perú,2023-08-09
3799,45.0,Argentina,2022-04-29
3800,32.0,México,2023-10-27
3801,47.0,,2023-05-27
3802,68.0,Colombia,2023-05-09
3803,44.0,Argentina,2021-05-17
3804,39.0,Argentina,2023-02-18
3805,27.0,México,2022-09-20
3806,48.0,México,2022-07-09
3807,44.0,,2023-01-13
3808,29.0,Argentina,2022-07-24
3809,,México,2022-02-14
3810,,Argentina,2023-11-26
3811,49.0,Colombia,2021-08-18
3812,49.0,Argentina,2021-09-19
3813,58.0,Perú,2024-02-29
3814,62.0,Argentina,2023-06-11
3815,52.0,Chile,2022-03-24
3816,63.0,Chile,2021-07-05
3817,38.0,Colombia,2021-12-18
3818,27.0,Colombia,2024-03-20
3819,33.0,Colombia,2022-01-19
3820,24.0,Perú,2023-11-26
3821,21.0,Perú,2021-11-22
3822,44.0,Argentina,2022-04-10
3823,69.0,,2022-04-11
3824,42.0,Chile,2024-01-24
3825,48.0,Chile,2024-03-03
3826,,Chile,2021-06-11
3827,65.0,Argentina,2022-07-10
3828,37.0,Argentina,2021-10-27
3829,53.0,Colombia,2021-12-22
3830,34.0,México,2022-07-18
3831,62.0,,2023-03-04
3832,28.0,Argentina,2023-10-20
3833,47.0,Perú,2022-08-09
3834,52.0,Colombia,2023-01-20
3835,58.0,Argentina,2024-04-05
3836,55.0,,2021-05-20
3837,39.0,Perú,2024-03-08
3838,60.0,Perú,2021-08-23
3839,65.0,Perú,2023-10-24
3840,68.0,,2021-09-13
3841,44.0,Argentina,2022-01-06
3842,,Perú,2021-10-05
3843,63.0,México,2022-05-31
3844,66.0,Chile,2023-06-23
3845,52.0,Chile,2021-09-27
3846,21.0,Chile,2022-04-21
3847,33.0,Argentina,2023-07-17
3848,33.0,México,2021-03-05
3849,38.0,,2022-04-05
3850,,Chile,2023-11-06
3851,53.0,Colombia,2022-07-18
3852,36.0,Chile,2023-11-09
3853,34.0,Argentina,2023-06-27
3854,62.0,Chile,2021-04-03
3855,43.0,Chile,2023-02-12
3856,,México,2023-03-21
3857,45.0,Chile,2023-11-07
3858,18.0,Perú,2023-04-20
3859,61.0,Perú,2022-05-03
3860,53.0,Colombia,2024-01-23
3861,60.0,Argentina,2023-10-31
3862,54.0,Argentina,2023-01-19
3863,19.0,México,2022-06-12
3864,34.0,Argentina,2024-03-13
3865,57.0,Colombia,2022-07-08
3866,55.0,,2022-05-30
3867,38.0,,2022-01-12
3868,26.0,Perú,2022-04-29
3869,30.0,Colombia,2022-03-28
3870,,México,2023-02-26
3871,33.0,Chile,2024-01-04
3872,33.0,,2023-11-30
3873,19.0,Colombia,2021-10-29
3874,59.0,México,2023-12-22
3875,,Perú,2023-09-26
3876,25.0,México,2021-01-18
3877,60.0,Chile,2022-02-02
3878,59.0,Colombia,2023-10-04
3879,30.0,México,2022-08-17
3880,34.0,Colombia,2021-07-08
3881,56.0,Colombia,2021-04-14
3882,41.0,Perú,2021-02-02
3883,20.0,Argentina,2023-01-19
3884,47.0,Chile,2022-01-09
3885,69.0,México,2023-11-02
3886,30.0,Argentina,2023-01-11
3887,36.0,Perú,2023-06-09
3888,24.0,Argentina,2022-04-01
3889,26.0,Colombia,2021-09-06
3890,36.0,Colombia,2022-03-24
3891,62.0,Chile,2023-10-15
3892,57.0,,2023-09-07
3893,39.0,México,2023-10-25
3894,35.0,Perú,2021-06-22
3895,40.0,Chile,2022-01-06
3896,19.0,México,2023-03-02
3897,67.0,Colombia,2023-01-19
3898,67.0,Chile,2023-02-26
3899,28.0,Argentina,2023-04-20
3900,48.0,Chile,2022-02-04
3901,50.0,Chile,2023-12-18
3902,31.0,México,2022-07-02
3903,33.0,Perú,2022-02-12
3904,28.0,Perú,2022-10-03
3905,50.0,México,2021-03-05
3906,24.0,México,2022-07-28
3907,48.0,México,2022-02-24
3908,65.0,Perú,2021-05-26
3909,63.0,México,2021-01-17
3910,64.0,Argentina,2021-04-08
3911,,Argentina,2022-03-28
3912,45.0,Colombia,2023-09-02
3913,,Argentina,2023-06-17
3914,33.0,Chile,2023-10-13
3915,36.0,Colombia,2022-04-24
3916,34.0,Argentina,2021-07-20
3917,43.0,Chile,2021-06-28
3918,23.0,Argentina,2022-05-23
3919,60.0,Chile,2022-03-29
3920,66.0,México,2021-09-27
3921,26.0,,2022-05-01
3922,67.0,México,2022-08-01
3923,34.0,Chile,2021-12-04
3924,48.0,Chile,2023-05-11
3925,29.0,Argentina,2023-01-27
3926,,Chile,2023-01-27
3927,22.0,Argentina,2022-08-07
3928,60.0,Chile,2023-12-09
3929,53.0,Perú,2021-12-12
3930,53.0,Colombia,2022-12-03
3931,20.0,Argentina,2021-10-20
3932,41.0,Argentina,2024-03-19
3933,34.0,,2023-03-07
3934,56.0,Perú,2023-10-19
3935,43.0,,2021-03-18
3936,21.0,Perú,2024-02-08
3937,62.0,Perú,2023-03-28
3938,29.0,Chile,2023-06-15
3939,18.0,México,2022-10-13
3940,38.0,Colombia,2022-07-01
3941,36.0,Perú,2022-01-29
3942,38.0,Perú,2021-11-21
3943,,Argentina,2021-05-31
3944,35.0,Chile,2023-05-29
3945,60.0,Colombia,2023-11-22
3946,,Perú,2021-09-29
3947,20.0,Argentina,2023-04-16
3948,66.0,México,2022-01-03
3949,61.0,Perú,2022-08-13
3950,49.0,Argentina,2022-08-11
3951,,México,2022-07-26
3952,57.0,Chile,2021-03-21
3953,32.0,México,2024-04-10
3954,22.0,Perú,2021-09-15
3955,21.0,Colombia,2021-10-06
3956,45.0,,2022-05-19
3957,69.0,Colombia,2022-07-12
3958,68.0,Colombia,2022-05-06
3959,,,2022-07-20
3960,,Chile,2022-06-05
3961,34.0,México,2021-11-22
3962,61.0,Argentina,2024-04-10
3963,,Colombia,2021-03-25
3964,27.0,Perú,2023-04-21
3965,,,2021-11-16
3966,59.0,Perú,2021-10-31
3967,40.0,Argentina,2022-11-21
3968,,Argentina,2024-02-12
3969,18.0,Argentina,2022-02-11
3970,52.0,México,2023-11-16
3971,48.0,Colombia,2022-11-15
3972,61.0,Perú,2021-08-21
3973,18.0,Argentina,2023-10-19
3974,20.0,Argentina,2022-07-03
3975,20.0,Perú,2023-11-03
3976,54.0,Colombia,2022-05-11
3977,36.0,Colombia,2022-09-10
3978,46.0,Perú,2023-04-28
3979,,Chile,2023-10-03
3980,50.0,Colombia,2022-01-19
3981,53.0,Perú,2023-10-14
3982,46.0,Perú,2022-10-04
3983,43.0,Argentina,2021-11-12
3984,21.0,Perú,2021-09-13
3985,66.0,México,2022-03-17
3986,31.0,Argentina,2024-02-13
3987,,Argentina,2021-10-26
3988,44.0,Colombia,2023-07-04
3989,50.0,Chile,2024-02-22
3990,39.0,Colombia,2021-09-13
3991,,México,2022-10-13
3992,20.0,Argentina,2021-02-16
3993,40.0,Argentina,2023-06-22
3994,,Perú,2022-04-08
3995,58.0,Chile,2024-02-21
3996,40.0,Chile,2021-01-31
3997,21.0,Perú,2021-02-24
3998,38.0,México,2021-06-02
3999,54.0,Chile,2022-04-01
4000,60.0,Argentina,2021-10-13
4001,48.0,México,2021-02-05
4002,38.0,Colombia,2023-03-29
4003,43.0,Colombia,2021-09-13
4004,58.0,México,2021-06-27
4005,52.0,Argentina,2022-05-23
4006,55.0,Colombia,2021-01-21
4007,41.0,Argentina,2021-03-16
4008,28.0,Perú,2022-12-20
4009,58.0,Chile,2022-04-05
4010,,México,2023-11-27
4011,,Chile,2024-02-18
4012,20.0,Perú,2022-09-22
4013,18.0,Colombia,2021-01-01
4014,69.0,Argentina,2023-07-25
4015,36.0,Argentina,2021-11-07
4016,63.0,Perú,2024-03-23
4017,66.0,México,2023-02-01
4018,39.0,,2022-11-14
4019,31.0,Colombia,2021-11-11
4020,66.0,México,2021-11-03
4021,31.0,Perú,2022-09-11
4022,61.0,,2024-01-26
4023,33.0,Argentina,2021-01-07
4024,50.0,,2023-11-02
4025,30.0,México,2022-05-29
4026,55.0,Argentina,2021-12-15
4027,66.0,Colombia,2023-07-06
4028,29.0,Chile,2023-10-28
4029,68.0,Chile,2022-05-15
4030,55.0,Argentina,2022-04-20
4031,56.0,México,2022-06-08
4032,50.0,Colombia,2023-12-17
4033,,Chile,2022-08-13
4034,46.0,Chile,2021-08-21
4035,22.0,México,2023-03-02
4036,23.0,Argentina,2023-11-20
4037,48.0,Perú,2022-01-02
4038,33.0,Colombia,2021-02-25
4039,48.0,Chile,2021-01-10
4040,42.0,Perú,2021-05-27
4041,65.0,México,2021-12-30
4042,63.0,Argentina,2021-09-10
4043,50.0,Colombia,2023-07-29
4044,30.0,México,2023-01-06
4045,69.0,Argentina,2021-12-06
4046,27.0,México,2022-09-16
4047,41.0,Chile,2022-12-06
4048,27.0,Chile,2021-11-19
4049,58.0,Perú,2024-03-09
4050,48.0,México,2023-05-11
4051,30.0,Chile,2021-04-05
4052,20.0,Argentina,2022-07-07
4053,67.0,Perú,2023-03-01
4054,69.0,Colombia,2024-03-19
4055,51.0,,2022-07-07
4056,,Chile,2021-04-26
4057,45.0,Argentina,2022-09-24
4058,,México,2021-09-27
4059,40.0,Argentina,2023-05-11
4060,62.0,Perú,2021-10-18
